sku,quantity,price
1007789,0,
1019082,,5.50
1028282,0,
1038066,0,
1064887,0,
1096902,0,
1119004,0,
1119923,0,
1130809,0,
1165863,0,
1166666,0,
1203016,0,
1212801,,16.60
1217555,0,
1300531,0,
1956201,,9.07
1964053,,10.11
2494259,,19.71
2742944,,5.75
2890240,,4.07
2973579,,3.49
3208864,0,
3236179,0,
3255172,0,
3270603,0,
3305100,0,
3335191,0,
3361275,0,
3446201,16,
3963731,,18.14
4137299,,7.45
4150919,,39.06
4217350,,6.80
4221991,,9.67
4249342,,22.20
4347169,,8.09
4347720,,24.68
4370653,,7.20
4373992,,5.47
849784,,4.23
