sku,quantity,price
1044157,0,
1051641,0,
1060115,0,
1066160,0,
1072490,0,
1092701,,8.87
1388152,,31.06
1897981,,6.49
2049678,,8.11
2183141,,3.53
2245003,,6.01
2301731,,3.49
2952458,,4.78
3011715,,3.91
3022853,,3.49
3360072,,25.25
3711999,0,
3714654,0,
3715248,0,
3717517,0,
3796375,,9.75
3870306,0,
3873767,0,
3877037,0,
3877958,0,
3886632,0,
3888327,0,
3892734,0,
3893983,0,
3896181,0,
3906031,0,
3910181,0,
3915305,,5.05
3923334,,5.67
4024243,,3.65
4256176,,3.99
4264344,,5.87
765275,,58.51
936712,,20.00
946532,,4.17
