sku,quantity,price
1208072,,5.36
1236909,,3.49
1736580,0,
1757419,,24.60
2173794,,62.68
2189202,0,
2232890,0,
2378225,0,
2399169,,10.54
2409828,0,
2520954,0,
2659329,0,
2672060,,20.71
2690137,0,
2721148,0,
2934402,0,
3136233,0,
3178218,0,
3273297,0,
3300485,,4.83
3325763,0,
3527194,0,
3544561,0,
3563856,0,
3671773,0,
3710577,,22.70
3714563,0,
3811364,0,
4049680,,4.05
4055404,,5.04
4224073,,4.84
4229025,,3.71
4257685,,13.99
4319874,,14.19
4323160,,8.47
4329247,,8.52
4351901,,8.05
4352506,,5.45
4352673,,3.49
4353445,,32.12
