sku,quantity,price
1197191,,8.69
1500918,,60.83
1942528,,3.68
1975715,0,
1988494,0,
1995450,0,
2000820,0,
2019367,0,
2062988,0,
2063060,0,
2084404,0,
2084438,0,
2104858,0,
2131721,0,
2142029,0,
2145968,0,
2153773,0,
2171808,0,
2173755,0,
2178224,0,
2179221,0,
2182268,0,
2189733,0,
2779797,,4.81
3491283,,3.66
3692658,4,
3718254,,3.80
3764837,,3.78
3859914,,78.51
3992119,,10.09
4062588,1,6.22
4252929,,5.61
4315176,,8.41
4367011,,9.86
4372624,,11.35
4383628,,6.31
4385886,,62.23
4388182,,7.81
4388741,,6.70
720131,,3.63
