sku,quantity,price
1023971,,5.75
1028575,,4.17
1639200,,32.04
1658573,,10.12
1668854,,3.49
2398757,0,
2514951,0,
2571541,,3.58
2748754,0,
3079307,0,
3111600,,4.14
3141882,0,
3193764,0,
3279556,0,
3294628,0,
3301854,0,
3324573,0,
3425771,,10.96
3441761,,3.83
3446418,0,
3477806,0,
3502413,0,
3535775,0,
3578456,0,
3604760,,6.04
3607251,,168.80
3644146,0,
3645650,0,
3818561,,10.93
3931165,,5.99
3984262,0,
4021284,0,
4050722,,6.41
4058721,,23.02
4064487,,16.24
4148345,,93.88
4255044,0,
4333804,,13.97
4335110,,5.55
880397,,4.24
