sku,quantity,price
1155195,3,
1521187,,9.59
2044216,,3.69
2160343,0,
2160468,0,
2162585,0,
2164602,0,
2164629,0,
2164690,0,
2164825,0,
2164846,0,
2164951,0,
2166826,0,
2167305,0,
2169093,0,
2169949,0,
2170047,0,
2171199,0,
2171345,0,
2172271,0,
2172932,0,
2173070,0,
2174774,0,
2409717,4,
2416713,2,
3033203,,10.12
3037477,,7.79
3329988,,5.40
3664545,1,
3757782,1,
3823831,,4.24
3984500,,16.31
4236913,,11.47
4252178,,3.97
4257196,,27.57
4352649,,3.49
4369919,,14.31
4374948,,8.53
866006,,4.18
943849,2,
