sku,quantity,price
1148938,,3.79
1208149,,4.24
1252226,2,5.50
2401317,2,5.31
2435071,,4.22
2683867,,4.24
2922017,,6.33
3435481,2,3.69
3570036,,3.63
3580417,,39.81
3674852,1,5.41
3703183,1,4.96
4104901,,11.67
4155318,,7.34
4173580,,8.87
4335214,,8.29
4366589,,7.00
4385544,,4.18
4386144,,5.13
4390799,,16.82
659345,0,
644833,0,
670520,0,
690119,0,
675881,0,
639302,0,
666626,0,
660590,0,
709532,0,
717607,0,
666503,0,
658678,0,
683556,0,
715648,0,
656938,0,
688450,0,
746312,0,
747345,0,
749976,0,
753712,0,
