sku,quantity,price
1176779,,9.37
1226443,,3.68
1362145,3,3.65
2229145,1,4.11
3095527,,10.44
3460523,,9.44
3470907,2,3.70
3810254,0,
3810265,0,
3811195,0,
3812248,0,
3812539,0,
3813449,0,
3813709,0,
3815616,0,
3816682,0,
3821464,0,
3822804,0,
3823190,0,
3824785,2,24.71
3828490,0,
3833640,0,
3841551,0,
3842329,0,
3843035,0,
3844732,0,
3844925,0,
3845012,0,
3994145,,4.16
4250829,,18.53
4252624,,3.58
4257176,,9.66
4261643,,5.74
4263241,,6.01
4264968,,7.47
4323450,,5.67
4378150,,4.23
827709,3,3.60
834043,3,3.96
930370,2,5.29
