sku,quantity,price
1086915,0,
1297087,0,
1390521,0,
2104814,,9.91
2350424,,4.11
2775899,0,
2846444,0,
3237610,,7.02
3575829,0,
3577885,0,
3592520,,11.01
3605986,,8.70
3611552,0,
3643169,0,
3721912,,5.36
3760924,0,
3814417,,56.47
3863351,,9.91
3926157,,6.39
4021960,,5.31
4035628,0,
4084573,,57.83
4088597,0,
4121905,,3.68
4186141,,3.55
4188189,,5.18
4223102,,13.53
4227905,,3.82
4242320,,6.13
4248546,0,
4288222,0,
4305206,,12.16
4332915,0,
4338207,,8.06
4338346,0,
4349906,0,
976686,0,
746335,0,
784476,0,
931606,,5.06
