sku,quantity,price
1246264,4,
1874272,2,
2187145,,3.49
2394782,2,
2551375,2,
3299486,,10.59
3524306,,6.35
3749115,1,
3773502,,3.53
3817878,0,
3822317,0,
3822647,0,
4082516,0,
4090111,0,
4106840,0,
4107147,0,
4118689,0,
4134777,0,
4161894,0,
4165619,0,
4165675,0,
4166056,0,
4178152,0,
4183422,0,
4188221,0,
4188737,0,
4193719,0,
4194436,0,
4195795,0,
4269584,,3.49
4279952,,9.74
4297013,,3.49
4321474,,8.29
4337515,,23.62
4361885,,8.73
4375901,,13.51
685662,1,
748959,,3.49
763926,,4.22
849088,,3.49
