sku,quantity,price
1192992,,4.23
1542094,,3.83
1614945,,8.56
2323340,,3.49
2430954,0,
2471127,0,
2485801,0,
2491252,0,
2501359,0,
2949786,,13.94
3044318,,6.51
3054846,,3.65
3391682,,5.98
3428029,,3.66
3433778,,15.10
3945477,,3.52
3954668,,9.95
4072781,,27.11
4214660,,3.73
4275528,,3.49
4287908,0,
4288786,0,
4328171,0,
4328321,0,
4333433,0,
4334020,,5.83
4334368,,16.85
4335263,0,
4335327,0,
4336372,,6.04
4337434,0,
4337728,,17.32
4340171,0,
4342215,,7.63
4351304,0,
4357489,0,
4358186,0,
962356,0,
967105,0,
704207,0,
