sku,quantity,price
1041350,0,
1115127,,11.82
1694615,0,
1702433,0,
1705427,0,
1767933,0,
1773048,0,
1808288,0,
1864014,0,
2174396,0,
2195055,0,
2206748,0,
2208087,0,
2336317,,4.23
2383756,0,
2384695,0,
2416613,0,
2434226,0,
2579968,0,
3253524,0,
3333364,,4.89
3408568,0,
3437447,0,
3663206,,6.89
3770271,,11.24
3899889,,29.30
4020180,,14.46
4061008,,4.13
4070196,,9.06
4168900,,22.59
4171453,,9.94
4175922,,12.33
4230608,,10.32
4299954,,11.77
4309716,,4.09
4337114,,5.44
4337537,,9.38
4338345,,4.24
4353374,,42.30
726917,,3.49
