sku,quantity,price
1132200,,10.85
1170408,,11.07
2252584,0,
2255187,0,
2277592,0,
2307330,,6.35
2377385,0,
2395354,0,
2467808,,4.17
2552100,0,
2566405,0,
2953452,,8.64
3035219,,4.24
3432972,,6.29
3441285,,5.83
3578129,0,
3655399,0,
3660296,0,
3709637,,16.49
3938312,,4.05
4085342,,8.23
4099873,,4.89
4213993,,8.19
4220257,,5.92
4283359,,5.23
4286633,,4.16
4335253,,21.81
4342724,,7.23
4351462,0,
4353992,0,
4354116,0,
4360099,0,
4360425,0,
4361189,0,
4364317,0,
756224,,4.13
793120,0,
845069,0,
868939,0,
949101,,3.96
