sku,quantity,price
1002212,0,
1028396,0,
1132760,,3.49
1133368,,43.80
1133760,,16.03
1135775,0,
1205727,0,
1212053,0,
1366505,,3.61
1604164,,4.24
1675348,,75.26
1962769,,9.61
2305610,,5.29
2412992,,3.58
2543222,,5.72
2736770,0,
3051541,,13.69
3135386,,33.55
3444762,0,
3622238,0,
3655375,0,
3672571,0,
3942204,,12.72
3951628,,15.94
3958029,,3.49
4096788,0,
4125212,,11.59
4219743,0,
4244985,,16.78
4250156,,4.24
4251027,,6.64
4263154,0,
4296709,0,
4317950,,10.13
4319035,0,
4330143,0,
4354252,0,
4358097,0,
965548,0,
744366,0,
