sku,quantity,price
1140534,,5.64
1271763,,7.34
1770195,,6.27
1982425,,5.08
2088551,,5.04
2181414,0,
2186259,0,
2186308,0,
2188087,0,
2188513,0,
2189168,0,
2189240,0,
2189314,0,
2195934,0,
2197701,0,
2197842,0,
2198352,0,
2198648,0,
2199862,0,
2200915,0,
2202436,0,
2205579,0,
2207315,0,
2209346,0,
2209910,0,
2754952,,5.84
3185170,40,
3542782,2,
3591766,,4.10
3726416,,3.49
3831372,,3.75
3946397,,23.32
4032799,,6.20
4074701,,8.62
4200354,,18.67
4217737,,35.84
4321837,,17.19
832506,,14.32
927445,,18.79
946455,,21.73
