sku,quantity,price
1021460,0,
1140674,,31.83
1211338,0,
1539487,,3.74
1681668,,43.55
1762570,,3.49
1781636,,3.68
1941224,0,
2149701,0,
2280591,,5.96
2290495,,4.24
2401988,0,
3055319,,13.27
3169070,0,
3452398,0,
3574638,0,
3576987,0,
3593123,0,
3645626,0,
3673158,,3.83
3748873,0,
3771146,,3.87
3876792,0,
3934725,,5.19
3992358,,4.17
4146133,,38.52
4148526,,4.23
4153119,,3.61
4155507,,3.60
4239076,0,
4247303,,9.55
4319268,,5.59
4335774,0,
4337508,0,
4337719,0,
4353684,0,
4354472,0,
4354834,0,
804501,,5.34
851440,,52.00
