sku,quantity,price
1007198,0,
1035354,0,
1199453,,3.49
1472325,,13.79
1855538,0,
2009258,,3.57
2142849,0,
2145621,0,
2327346,,3.52
2823442,,6.07
2998199,,3.49
3291922,,3.85
3577120,,5.18
3589471,,5.49
3646476,0,
3650549,0,
3652841,0,
3658599,0,
3660976,0,
3662502,0,
3662525,0,
3666824,0,
3667516,0,
3668625,0,
3670827,0,
3671484,0,
3673695,0,
3674365,0,
3675366,0,
3881617,,3.60
3888173,,9.80
4112530,,13.31
4113737,,3.49
4113924,,49.82
4270586,,13.97
4273945,,19.35
4319115,,5.78
4322200,,3.99
4330774,,6.61
4331548,,9.33
