sku,quantity,price
1118592,,6.24
1246201,1,
2311549,0,
2323340,0,
2329438,0,
2373043,0,
2374865,0,
2814630,,10.17
2819408,5,14.73
2825217,,7.06
3442430,0,
3443797,0,
3443828,0,
3454119,0,
3463760,0,
3468417,0,
3470326,0,
3511458,0,
3538118,0,
3565676,0,
3580084,0,
3594355,0,
3599053,0,
3599689,0,
3613236,3,
3613641,0,
3893107,,3.86
3950840,1,
4088728,,9.92
4223413,,9.02
4235219,,5.30
4245526,1,6.14
4250499,3,
4283721,,4.15
4290864,,10.46
4292544,,20.38
646579,,41.89
728622,,8.59
879060,2,3.70
925275,,3.83
