sku,quantity,price
1304408,,4.24
1395626,,3.49
1571259,,3.49
1715982,,6.97
2418093,,5.70
2715218,,3.72
3409967,,5.84
3682292,,7.20
3746378,,32.38
3981440,,3.49
4040530,,7.27
4073314,0,
4073459,0,
4073564,0,
4075542,0,
4079981,0,
4087986,0,
4107695,0,
4113850,0,
4142055,0,
4146498,0,
4176190,0,
4179988,0,
4183752,0,
4206674,,7.76
4229393,0,
4258338,,20.88
4275998,0,
4290438,,15.42
4300834,,6.56
4302627,,3.97
4334881,0,
4351387,0,
4356066,0,
4356906,,3.90
4357004,0,
970763,0,
875212,,4.24
919867,,4.24
946873,,3.49
