sku,quantity,price
1114387,3,
1317573,,4.04
1884023,,3.77
2219384,0,
2232983,0,
2247111,0,
2271960,0,
2279654,0,
2322189,3,
2409742,,3.49
2493249,0,
2526852,0,
2577462,0,
2611626,0,
2680463,0,
2714796,0,
2777746,0,
3073429,0,
3099526,,8.13
3308484,,5.93
3334692,0,
3337185,0,
3372125,0,
3464782,0,
3543978,,7.22
3573695,0,
3575607,0,
3583500,0,
3610577,2,
4148698,,4.23
4148901,,10.99
4221377,,6.98
4239312,,14.17
4299112,,4.20
4335637,,18.50
4338032,,7.50
4350923,,6.80
4354138,,4.11
782434,,4.13
904438,,3.49
