sku,quantity,price
1624572,,15.14
2397144,0,
2412368,0,
2418371,0,
2420665,0,
2426108,0,
2554880,0,
2594331,,7.48
2697561,0,
2845121,0,
2972204,0,
3056478,0,
3067356,0,
3135771,0,
3145477,0,
3325987,,8.86
3340644,,3.70
3423301,0,
3432975,0,
3558654,0,
3584871,,4.84
3623161,,9.81
3810155,,5.69
4037835,,13.20
4136332,,34.55
4277237,,4.00
4315222,,13.73
4316103,,15.43
4332815,,7.59
4347227,,10.36
4350111,,15.29
4351436,,9.10
4369033,,21.76
769518,,3.77
851069,,3.49
874531,,7.98
915154,0,
917878,0,
929664,0,
953897,0,
