sku,quantity,price
1044762,3,10.82
1085344,,8.08
1090143,1,13.40
2039011,,3.89
2206313,3,
2206610,3,
2208219,2,
2220030,2,
2230815,3,
2230996,2,
2340909,,29.56
2457419,2,4.17
2496431,2,3.49
2720356,7,
2745771,2,5.49
3450755,1,3.64
3870878,2,
4101086,,9.38
4206884,0,
4206894,0,
4207074,0,
4207170,0,
4207215,0,
4207288,0,
4207410,0,
4208490,0,
4208658,0,
4208692,0,
4208872,0,
4208933,0,
4209131,0,
4209319,0,
4209320,0,
4209424,0,
4209651,0,
4209812,0,
4210087,0,
4210369,0,
698771,,3.49
793132,2,3.49
