sku,quantity,price
1062020,2,
1112369,,49.72
1277854,0,
1298147,0,
1303852,0,
1315127,0,
1334658,0,
1369935,0,
1393454,0,
1415234,0,
1437597,0,
1483275,0,
1540534,2,137.83
1546266,0,
1560000,0,
1656159,0,
1657281,0,
1679660,0,
1704637,0,
1708170,0,
1767801,0,
1798713,0,
1962135,0,
2268904,1,6.64
2470888,3,4.93
2785852,2,5.22
3124032,,6.42
3130585,2,
3230482,2,4.86
3337608,4,10.91
3496713,,8.02
3596416,1,
3671711,,7.68
3914870,1,6.04
3973607,,12.69
4270583,2,3.83
4325041,,10.29
4352732,2,28.36
749469,2,6.50
924209,2,3.71
