sku,quantity,price
1021518,,21.05
1599036,,6.79
1627221,,40.05
2140710,,3.69
2269494,,6.23
2415792,,3.72
3257550,,9.98
3709210,,8.46
3715800,,8.89
3838963,,9.48
3990732,,61.45
4137225,,22.18
4138586,0,
4138630,0,
4138708,0,
4139045,0,
4139505,0,
4139866,0,
4139909,0,
4140120,0,
4140180,0,
4140185,0,
4140368,0,
4140640,0,
4141075,0,
4141265,0,
4141412,0,
4141753,,6.06
4142139,0,
4142681,0,
4142682,0,
4142743,0,
4142778,0,
4143714,,4.00
4255025,,7.66
4373477,,7.11
4373712,,9.55
4378369,,18.65
852309,,10.73
855299,,21.59
