sku,quantity,price
1933039,0,
1945065,,9.11
2086766,,29.94
2116437,,20.07
2350015,,7.25
2669360,,9.56
2690275,,3.68
3607744,,8.19
3623278,,18.62
3704400,,9.60
3853209,,3.65
3855530,,10.05
3859401,,5.05
4160358,,46.89
4183905,,11.25
4188030,,10.17
4247987,0,
4271762,,23.00
4273574,,5.17
4275604,,9.55
4284646,0,
4337416,,10.23
4339616,0,
4343184,0,
4343405,0,
4343705,0,
4345563,0,
4346541,0,
4346733,0,
4347359,0,
4347847,0,
4352113,0,
4352722,0,
4353788,0,
4354020,0,
4354255,0,
4354589,0,
729495,,4.24
778424,0,
845276,0,
