sku,quantity,price
1090488,0,
1094576,0,
1117776,0,
1143546,0,
1177985,0,
1179875,0,
1240594,0,
1365006,0,
1483986,,11.28
1602434,0,
1709838,0,
1754305,0,
1887953,0,
1967843,0,
2162469,0,
2171791,0,
2172311,0,
2185621,0,
2212322,0,
2222377,0,
2223117,0,
2242957,,3.49
2443974,,5.02
2672973,,3.80
2868348,,9.86
3098624,,6.42
3436784,,5.98
3514972,,9.53
3688595,,4.12
3909345,,5.07
4080069,,6.66
4152030,,27.32
4160590,,9.95
4245271,,17.30
4298713,,3.54
4361100,,14.41
4377164,,11.75
4382677,,9.62
4382706,,9.36
4383490,,4.12
