sku,quantity,price
1077712,,8.03
2387262,1,
2811365,,4.23
3379267,,4.20
3438246,,5.93
3590220,4,
3634276,,5.92
3674539,2,
3762768,21,
3825229,7,
3849979,0,
3851094,0,
3853366,0,
3856892,0,
3860769,,16.04
4085228,,10.12
4118285,,6.30
4209090,0,
4212727,0,
4212920,0,
4213872,0,
4218650,0,
4218926,0,
4223890,0,
4224851,0,
4225131,0,
4226580,,20.57
4229320,0,
4229463,0,
4230099,0,
4231163,0,
4233173,0,
4236422,0,
4236510,0,
4250111,,6.09
4266345,,7.41
4295412,,3.88
4336124,,112.25
633735,,3.49
663622,2,
