sku,quantity,price
1006250,2,
1085435,,4.92
1122308,2,
1421492,,3.49
2110176,0,
2127991,0,
2137393,0,
2139882,0,
2143250,0,
2143487,0,
2145589,0,
2149272,0,
2149953,0,
2150295,0,
2150610,0,
2150918,0,
2152443,0,
2152810,0,
2153746,0,
2154144,0,
2154321,0,
2154494,0,
2154816,0,
2155791,0,
2521822,,3.49
3167787,,4.22
3324076,,10.26
3354284,,165.84
3511332,6,
3607638,3,
3798325,2,
3830466,,3.49
4023840,1,
4053307,,24.74
4096327,,93.28
4332097,,9.63
4332588,,5.41
800016,2,
928050,,3.49
953533,,3.49
