sku,quantity,price
1182460,,9.65
2161748,2,
3487690,,5.17
3641168,,5.56
3732643,,9.80
3863449,,6.58
3871213,2,
4088610,,9.85
4186258,3,
4197770,,5.83
4219366,,5.35
4271758,,8.04
4294058,,3.84
4301074,,4.77
4320065,,7.15
4323831,,10.46
4366551,0,
4366644,0,
4369378,0,
4370037,0,
4373427,0,
4375857,,29.05
4376389,0,
4376885,0,
4377107,,8.05
4377448,0,
4377817,0,
4379427,,37.49
4379607,0,
4380693,0,
4382596,0,
4383742,,7.91
4384131,0,
963431,0,
969887,0,
712163,0,
676686,0,
699748,0,
717692,0,
697066,0,
