sku,quantity,price
1218309,,18.27
1249076,,15.22
1623922,,9.85
1761696,,10.32
1973707,,3.49
2491670,,25.93
3425106,,10.59
3483473,,3.54
3544638,0,
3545873,0,
3551463,0,
3568271,0,
3573762,0,
3573828,0,
3576639,0,
3578553,0,
3579184,0,
3588030,0,
3590195,0,
3593110,0,
3596671,0,
3786323,,3.95
3907631,,6.43
3919966,,9.04
4052901,0,
4058898,0,
4069030,0,
4069485,0,
4070709,0,
4073452,0,
4074166,0,
4218916,,15.48
4292458,,13.26
4295297,,5.03
4309799,,6.34
4350299,,4.24
4371233,,9.98
4378453,,7.59
4380630,,168.61
4390046,,3.96
