sku,quantity,price
1191687,2,
1258781,,3.77
1503652,,4.17
1627424,3,
1700530,2,12.55
2144375,14,5.79
2236850,1,4.23
2402448,,74.31
2765747,,4.24
3535965,,3.95
3578154,4,
3633467,0,
3634389,0,
3635868,0,
3636639,3,
3637261,0,
3638167,6,
3639411,0,
3640153,0,
3640753,0,
3641235,0,
3641768,0,
3642909,0,
3644531,0,
3644734,0,
3644816,0,
3645715,0,
3647639,0,
3791274,1,4.24
3822235,2,
3826380,1,
4049396,,39.96
4221406,,5.70
4260467,,8.53
4279603,,15.05
958432,0,
973724,0,
995410,0,
680230,0,
676331,0,
