sku,quantity,price
1204150,,9.21
1676856,,3.49
2208683,0,
2221023,,3.49
2525928,0,
2574482,0,
2727016,0,
2812876,0,
3062417,,4.23
3098476,,3.80
3540530,,12.66
3570264,,43.53
3655524,0,
3656772,0,
3657086,0,
3658991,0,
3660897,0,
3664535,0,
3669199,0,
3674160,0,
3676769,0,
3678490,0,
3683122,0,
3684342,0,
3684619,0,
3685428,0,
3807758,,5.75
3961203,0,
3984981,,9.96
4102728,,19.51
4114469,,6.44
4211126,,12.46
4337379,,5.43
4337738,,33.68
4346094,,19.21
4349923,,4.92
4352159,,24.56
4352505,,17.43
4352538,,6.05
952462,,5.84
