sku,quantity,price
1086565,,3.73
1092368,,4.24
1103388,,4.24
1170222,0,
1177401,0,
1291168,0,
1333735,,4.17
1333833,0,
2416413,,14.71
2585680,,79.62
3139479,,63.06
3461716,,3.49
3461982,,4.90
3927523,,5.13
3984832,0,
3985133,0,
3988925,0,
3990339,0,
3993120,0,
3995648,0,
3996307,0,
3996921,0,
4002423,0,
4003254,0,
4004572,0,
4006498,0,
4009504,0,
4012339,0,
4013067,0,
4159099,0,
4163310,,7.35
4165403,,16.80
4165902,,3.67
4235652,,5.13
4247152,,7.37
4247879,,13.00
4298575,,20.82
4338948,,3.49
735781,,4.19
760588,,4.23
