sku,quantity,price
1491890,,4.01
1884046,,3.81
2172733,,3.89
2397440,,3.96
3039990,,4.24
3455436,11,
3695017,0,
3696236,0,
3700011,0,
3701201,0,
3701832,0,
3702354,0,
3704741,0,
3705202,0,
3707566,0,
3707916,0,
3709417,0,
3709817,0,
3712008,0,
3713309,0,
3714339,0,
3714758,0,
3715651,0,
3716492,0,
3717010,0,
3720394,0,
3749695,,4.23
3768448,,12.34
3778680,,3.83
3986169,,7.05
4202997,,3.49
4241176,,8.17
4244919,,6.78
4268010,,13.80
4282761,,10.34
4335983,,4.83
4346788,,8.27
4359571,,13.36
4369987,,4.24
918085,,4.24
