sku,quantity,price
1127590,,3.99
1492585,0,
2932779,,5.52
3329113,,5.27
3605766,0,
3710746,,13.84
3750083,,3.57
3835300,0,
3836332,0,
3969042,,5.78
3975741,0,
3981029,0,
3994189,0,
4031658,0,
4033070,0,
4079352,0,
4085092,0,
4097949,0,
4100261,0,
4108142,0,
4153329,0,
4200662,,6.76
4202951,0,
4204856,,167.10
4215055,,16.91
4311650,,5.99
4312446,,5.13
4319286,,3.98
4321378,,20.55
4321386,,10.64
4357244,0,
4357489,,11.18
4359218,,11.74
4361051,,5.90
4361249,0,
4362409,,9.05
696596,0,
798598,,3.94
804562,,10.00
812906,0,
