sku,quantity,price
1464966,2,
1473829,4,
2659854,,3.49
2697412,,7.83
3153405,2,
3317277,,9.66
3464776,,21.38
3511435,,10.91
3641191,,6.89
3671701,,3.49
3721622,,3.49
3981746,,4.85
4029788,0,
4030313,0,
4030329,0,
4031016,0,
4031882,0,
4032806,0,
4032943,0,
4033311,0,
4033554,0,
4033948,0,
4034367,0,
4034432,0,
4034793,0,
4034896,0,
4035321,0,
4035462,0,
4035749,0,
4036895,0,
4037181,0,
4038454,0,
4116686,,3.60
4263801,,4.24
4268573,,3.58
4302737,,3.65
4309993,5,
4367357,,25.50
4378858,,3.49
875911,,10.00
