sku,quantity,price
1279530,0,
1590493,,17.18
2379916,0,
2540432,,31.62
3072126,,3.78
3095481,,13.38
3117093,,4.23
3304817,0,
3461185,,3.90
3578405,0,
3608200,0,
3624611,,4.90
3647362,0,
3665421,0,
3714937,,7.29
3782789,,4.03
3820203,,4.00
3956294,,9.72
3959603,,3.54
4096708,,3.91
4097233,,6.21
4209415,,5.16
4215070,0,
4219789,0,
4221334,0,
4230674,0,
4239982,0,
4243695,0,
4244498,0,
4249882,0,
4251855,0,
4253968,0,
4263676,0,
4269556,0,
4271531,0,
4340149,,7.00
4342184,,24.86
4343009,,72.88
639182,,3.71
637531,,3.65
