sku,quantity,price
1007047,4,3.77
1080354,,80.35
1195976,0,
2008280,,8.52
2066553,,10.23
2252866,7,
2683390,,6.51
2846005,30,
3037968,2,
3241622,0,
3661859,,3.52
3783762,,18.10
3791542,0,
3794661,,10.00
3879569,,6.24
3929898,,91.37
4000915,,4.14
4001711,,8.13
4081178,0,
4081325,0,
4082820,0,
4086524,0,
4086659,0,
4087726,0,
4091487,0,
4091643,0,
4094165,0,
4094470,0,
4097019,0,
4097353,0,
4098566,0,
4102873,0,
4103388,0,
4215751,0,
4291581,,8.16
4316685,0,
4318782,,9.03
4327584,,15.24
841658,,30.38
928629,2,
