sku,quantity,price
1002880,0,
1016808,0,
1044342,0,
1051025,0,
1065599,0,
1076449,4,
1111652,,5.24
1127590,,4.92
1134425,,19.35
1139443,,3.49
1143611,0,
1195381,0,
1200369,0,
1205060,0,
1205094,0,
1210372,0,
1218123,0,
1250833,0,
1491068,1,
2175094,0,
2186254,0,
2250718,0,
3195946,,11.25
3348839,0,
3528254,3,
3715557,,3.57
3775844,,8.36
3928195,,9.61
4046415,0,
4220585,,17.82
4271694,,10.06
4272716,,6.60
4273746,,8.46
4277040,,3.49
4278623,,4.20
4333483,0,
4334041,0,
652496,3,
652962,5,
842681,2,
