sku,quantity,price
1020699,0,
1021305,0,
1021782,0,
1022850,0,
1023800,0,
1027294,0,
1028102,0,
1029952,0,
1030809,0,
1033883,0,
1034730,0,
1036626,0,
1037808,0,
1038106,0,
1038351,0,
1043941,0,
1049500,0,
1057744,0,
1060136,0,
1079765,0,
1996906,,4.12
2387683,,8.06
3008910,,10.45
3428225,,4.88
3578696,,8.40
3593157,,9.93
3760099,,10.84
4080563,,11.11
4178489,,7.51
4249851,,14.13
4260311,,11.36
4264195,,9.07
4287584,,9.83
4338033,,9.87
4358947,,6.68
4370987,,9.86
4377419,,13.29
4379127,,37.87
4379651,,8.73
4383919,,3.49
