sku,quantity,price
1252557,,3.49
3191709,,3.49
3192309,,9.95
3221551,,4.22
3445873,,3.64
3456458,,23.92
3467813,,11.49
3729200,,4.24
4011068,,10.12
4030733,,6.50
4031796,,3.67
4117138,,28.54
4120084,,4.08
4135743,,19.60
4224938,,5.42
4313108,,12.44
4317712,,95.54
4334734,0,
4335332,0,
4335361,0,
4336774,0,
4337733,0,
4337773,0,
4338647,0,
4343076,0,
4343120,0,
4345672,0,
4354666,0,
4356345,0,
4358010,,15.12
4365793,0,
959537,0,
976781,0,
979868,0,
980598,0,
646688,0,
663245,0,
637531,0,
829683,,3.49
886279,,8.16
