sku,quantity,price
1021520,,3.49
1682280,,47.40
1710558,2,4.19
2179916,1,
2331525,2,3.61
2438620,9,
2538879,1,4.23
2593887,,4.24
3212431,2,3.49
3692776,1,
3791881,,4.24
3864352,2,
3871682,1,
4054942,0,
4058433,0,
4061772,0,
4063137,0,
4064675,0,
4065899,0,
4068757,,3.49
4069663,0,
4070151,0,
4081828,0,
4089948,0,
4102956,0,
4142999,,3.49
4170751,0,
4178434,0,
4193225,0,
4196759,0,
4200775,0,
4201942,0,
4208266,0,
4211201,0,
4212633,0,
4333559,,7.41
4356399,2,
732499,3,3.49
754534,,3.49
953117,17,
