sku,quantity,price
1136826,,50.80
1264003,,8.04
1295922,,3.59
1325463,,4.16
2266912,1,
2572926,2,
3157080,0,
3165097,0,
3169912,0,
3178101,0,
3182672,0,
3191422,,10.52
3199330,,3.68
3235242,0,
3255238,0,
3276923,0,
3283474,0,
3284943,0,
3293197,0,
3294345,0,
3297304,0,
3306374,0,
3336573,,8.87
3339485,0,
3354489,0,
3378028,0,
3383460,0,
3392151,0,
3396769,,5.01
3407720,0,
3637466,,3.83
3725546,,4.15
3805136,,7.13
4185268,,6.62
4263203,,5.41
4275869,,5.37
4304136,,14.70
4362239,,10.64
4374477,,23.53
4385889,,10.81
