sku,quantity,price
1038420,,8.70
1385009,,5.15
1540070,,3.49
2087904,,7.35
2196022,0,
2233573,,3.49
2261657,6,
2737837,0,
3073860,0,
3085743,0,
3158090,0,
3296006,0,
3389816,,4.83
3632260,0,
3745939,,7.75
3751167,0,
3755963,0,
3777596,0,
3907513,2,5.80
3918565,,4.23
4164358,1,3.66
4190642,,36.18
4204352,,3.53
4219574,,16.34
4219607,,3.80
4257763,0,
4285786,,15.59
4286028,,11.37
4332968,0,
4334998,0,
4353914,0,
4355128,0,
4355772,,3.49
960131,0,
966110,0,
650372,,13.74
682073,0,
637227,0,
794020,0,
857671,1,4.07
