sku,quantity,price
1215325,,17.94
1537921,,15.91
1546257,,4.07
2033102,,8.27
2481986,,11.29
2870948,,8.53
3322269,,5.49
3378307,,6.22
3412007,0,
3465269,0,
3601275,0,
3683508,0,
3713036,0,
3716822,,5.76
3866940,0,
3869363,0,
3869565,0,
3878178,0,
3878407,0,
3881662,0,
3882132,0,
3885065,0,
3886436,0,
3887887,0,
3895365,0,
3899377,0,
3900475,,4.24
3901955,0,
3903247,0,
3905026,0,
3914109,,3.74
3929775,,3.49
3931347,,6.61
4227840,,5.63
4271341,,4.85
4271729,,10.61
4286623,,12.66
4325424,,21.24
4335310,,19.36
976265,,4.00
