sku,quantity,price
1477571,,4.01
1852071,,9.79
2253432,1,
2373989,2,
2515223,1,
2818232,,12.51
3456067,,4.18
3923661,,4.24
4040838,,6.00
4054652,,6.04
4124268,,8.53
4293278,,6.95
4301198,,5.50
4307128,,12.84
4334785,,11.57
4336356,,6.95
4380090,0,
4380141,0,
4380619,0,
4380741,0,
4381074,0,
4381077,0,
4381391,0,
4381426,0,
4381790,0,
4382004,0,
4382026,0,
4382099,0,
4382148,0,
4382224,0,
4382235,0,
4382580,0,
4382909,0,
4382955,0,
4383717,0,
4383874,0,
699039,6,
733300,,4.22
745398,,15.08
874253,,4.20
