sku,quantity,price
1078695,,5.72
1327127,,3.81
2234346,,16.55
2499583,0,
2500448,0,
2504674,0,
2505819,0,
2515217,0,
2518522,0,
2524385,0,
2543446,0,
2549675,0,
2551487,0,
2551987,0,
2553199,0,
2555119,0,
2555556,0,
2555961,0,
2753850,3,
2912899,,8.55
3100769,,9.98
3418632,,3.82
3583101,2,4.86
3588942,,9.37
3642125,3,
3706662,3,
3734038,,9.45
3927621,,5.68
4149774,,9.88
4229665,,9.70
4231287,,26.62
4236063,,3.61
4261157,,15.32
658549,0,
679180,0,
685243,0,
701968,0,
729367,0,
757523,,3.49
899429,3,
