sku,quantity,price
1140713,,8.42
1496974,,4.24
2085625,,11.83
3267969,,5.63
3612126,3,
3624549,3,
3801320,0,
3808627,0,
3815234,1,
3858150,,3.49
3859772,0,
3867823,0,
3884011,,4.24
3893929,0,
3909767,0,
3916529,,38.31
3932997,,5.16
3936530,0,
3960029,0,
3962056,,46.49
3968667,,5.16
3986787,0,
3994714,0,
3997413,0,
3997928,0,
4014532,0,
4033198,0,
4041770,,8.88
4058492,0,
4079712,0,
4090099,0,
4095105,0,
4126066,0,
4134143,0,
4259654,,44.59
4295066,,7.04
4297303,,5.57
4318473,,12.68
4342720,,12.46
720383,8,
