sku,quantity,price
1717227,0,
1820878,0,
1910588,0,
2196085,,9.02
2235150,0,
2272760,,5.08
2280807,,47.01
2729752,0,
2765322,0,
2877380,0,
3095695,,8.49
3099068,,9.61
3341431,0,
3444168,0,
3578927,0,
3595128,0,
3595521,0,
3595762,0,
3741128,,18.02
3813352,0,
4040138,,3.98
4044297,,4.03
4063076,,5.83
4067233,,7.59
4136997,,3.49
4150119,,4.11
4229022,,5.64
4237134,,4.04
4260298,0,
4285847,0,
4292565,,4.21
4312107,0,
4316057,0,
4327227,0,
4328423,0,
4330525,,42.19
4331010,,4.24
720131,,3.49
767394,,9.27
862920,,56.63
