sku,quantity,price
1036975,,4.14
1324922,,3.49
1422016,,7.88
1856840,,4.24
1980804,,3.49
2051955,,4.24
2089328,0,
2163805,0,
2186099,,4.18
2437906,0,
2731408,,4.23
3243290,,3.61
3538053,,4.24
3652500,,30.00
3733484,,3.57
3859654,0,
3948290,0,
3992363,0,
4001095,0,
4006219,,15.09
4011531,0,
4029264,0,
4083856,0,
4084809,0,
4118846,,5.61
4122551,0,
4149690,0,
4179084,0,
4207990,0,
4217396,0,
4226361,0,
4228144,0,
4258311,0,
4264960,0,
4317963,,5.52
4319366,,5.41
4322738,,11.55
4349736,,5.76
4350430,,13.52
4354620,,10.18
