sku,quantity,price
1319203,,35.05
1324952,,21.36
1410714,,4.16
1835447,,5.20
1939301,,27.80
2523135,0,
2656941,,5.33
3264137,0,
3306736,0,
3445725,0,
3507561,0,
3576791,0,
3733686,,5.87
3778309,,6.23
4003978,,3.69
4018226,,5.82
4020198,,9.03
4117547,,7.76
4213538,,14.48
4250289,,4.22
4271729,,10.61
4301424,,4.18
4323206,0,
4324524,0,
4325750,0,
4327716,0,
4327840,0,
4331544,0,
4332114,0,
4332360,0,
788598,0,
813099,,3.69
829136,,14.89
833126,,4.00
833194,,4.22
855377,0,
857829,0,
897368,0,
930256,0,
933531,0,
