sku,quantity,price
1062199,,8.24
2198446,3,
2214230,7,
3485413,3,
3529212,5,
3683122,,3.80
3950593,,5.87
4077668,,3.49
4081852,,28.89
4097098,,4.16
4121820,,9.31
4138087,,3.58
4292510,,6.10
4302189,,3.49
4306164,0,
4306848,0,
4309032,0,
4310265,0,
4312438,0,
4316452,0,
4316580,0,
4317186,0,
4317645,0,
4318486,0,
4318525,0,
4319002,0,
4321367,0,
4322309,0,
4322321,0,
4322505,0,
4322855,0,
4323508,0,
4326252,0,
4327675,0,
4337551,,6.92
4337988,,20.96
4343852,,3.49
4349667,,7.41
705076,,3.66
858530,,13.20
