sku,quantity,price
1574521,,3.71
1688894,,3.63
2227256,,6.94
2541726,,9.84
2718048,,5.99
3640075,,4.00
3684253,,3.84
4053533,,10.94
4085711,,4.24
4204496,0,
4204731,0,
4204739,0,
4205022,0,
4205160,0,
4205819,0,
4206377,0,
4206381,0,
4206413,0,
4206631,0,
4206710,0,
4207068,0,
4207088,0,
4207206,0,
4207777,0,
4208144,0,
4208185,0,
4208365,0,
4208592,0,
4208628,0,
4213721,,3.62
4223861,,3.68
4270596,,3.49
4297911,,44.36
4303333,,26.34
4327995,,4.00
4354805,,15.19
4362198,,8.35
4363822,,11.36
820140,,7.15
834678,,4.93
