sku,quantity,price
1000072,0,
1023064,0,
1029490,0,
1032025,0,
1040743,0,
1075609,,169.99
1105870,,3.49
1130752,2,
1130961,,3.49
1151432,0,
1197140,0,
1222314,0,
1460704,,3.79
2180244,,3.72
2416769,,4.20
2832535,,3.49
3265332,,10.00
3692540,,10.63
3795511,,7.41
3917951,,11.62
3973621,,4.22
4001710,,6.37
4128175,,6.07
4205024,0,
4219506,0,
4230465,0,
4244703,,9.47
4246091,0,
4263128,0,
4308986,,8.87
4334105,,14.42
4358461,0,
4359423,0,
4360320,0,
4360724,0,
966368,,3.49
717184,,12.64
681644,0,
679435,0,
828203,0,
