sku,quantity,price
1172279,,9.06
1314943,,3.71
1797338,,20.98
2212470,0,
2215270,0,
2221738,0,
2228675,0,
2233593,0,
2235947,0,
2244583,0,
2247168,0,
2247710,0,
2250802,0,
2259918,0,
2271713,0,
2289135,0,
2289730,0,
2291736,0,
2294286,0,
2295105,0,
2296333,0,
2331626,0,
2336502,0,
2437355,,103.13
2443147,,25.60
2604069,,9.92
2820159,,19.83
3823590,,4.00
4072730,,12.08
4133606,,17.78
4142983,,167.29
4236063,,3.61
4237257,,9.40
4261093,,6.03
4309102,,15.72
4309899,,3.77
4315099,,4.93
4321279,,13.51
4360268,,4.23
890955,,5.63
