sku,quantity,price
1142931,,3.49
1177338,,4.24
1196063,,3.49
1281854,,5.86
2589796,,3.49
2778566,,7.75
3296366,,3.49
3312572,,4.23
3435224,,8.89
3928546,,4.90
3949662,0,
3952191,0,
3957463,0,
3957624,0,
3962422,0,
3965091,0,
3975117,0,
3975451,0,
3979840,1,
3981760,0,
3981929,0,
3984150,0,
3987635,0,
3998402,0,
3999872,0,
4001034,0,
4001668,0,
4009377,0,
4013674,0,
4017915,0,
4026396,0,
4157342,,10.92
4206506,,4.24
4256219,,13.07
4323787,,34.37
4332496,,11.13
4347577,,24.34
4388178,,57.58
675965,,10.38
877992,,4.24
