sku,quantity,price
1024753,,12.02
1250028,,16.24
1493775,,9.00
1551774,,3.87
1889269,,80.61
1955274,,6.22
3402787,,4.01
3588478,,16.24
3590280,3,
4006226,,5.66
4212164,,11.39
4251354,,8.07
4276773,,7.75
4280070,,10.83
4319440,,24.40
4321056,,5.29
4323763,,3.53
4332218,,3.80
4339066,0,
4339230,0,
4339309,0,
4342535,0,
4342932,0,
4343641,0,
4343935,0,
4344451,0,
4346118,0,
4346227,0,
4346333,0,
4346485,0,
4346674,0,
4346974,0,
4347836,0,
4349367,0,
4349740,0,
4349882,0,
4350069,0,
4350315,0,
4378876,,8.97
760056,,25.76
