sku,quantity,price
1192522,,11.74
1200236,,3.92
1230047,,11.38
1561833,,7.06
2169446,1,3.68
2187037,,7.18
2192566,,4.79
3330936,,3.49
3345060,2,8.69
3538822,2,3.97
3756417,1,8.78
3758192,0,
3758695,0,
3758745,0,
3759155,0,
3759272,0,
3759282,0,
3760015,0,
3760288,0,
3760435,0,
3760908,0,
3761111,0,
3761577,0,
3763237,0,
3764661,0,
3765231,0,
3766337,0,
3767094,0,
3767148,0,
3768405,0,
3769515,0,
4068079,,6.89
4149639,,22.61
4200375,,6.79
4225293,,88.36
4342243,,69.72
4374854,,9.70
4378218,,5.73
4382553,,8.26
4382766,,7.41
