sku,quantity,price
1693126,,3.61
1764559,,5.37
1808288,0,
2059489,,5.01
2339397,,4.04
2377681,,3.61
2456713,0,
2550631,0,
2597103,,7.49
2954867,0,
2969355,0,
3011715,0,
3024905,0,
3125340,0,
3130365,0,
3240925,0,
3242266,0,
3255717,0,
3299111,0,
3304565,0,
3327641,0,
3341518,,12.75
3352915,0,
3365453,0,
3385594,,5.19
3440970,0,
3446011,0,
3540922,,5.79
3790477,,4.24
3822551,,4.85
3852485,0,
4038995,,3.53
4137315,,8.83
4234971,,16.90
4240424,,4.20
4249069,,3.66
4305344,,6.87
4352725,,12.15
691084,,3.61
881586,,113.52
