sku,quantity,price
1192796,0,
1206913,0,
1583877,,6.35
1842112,,7.92
2253529,0,
2276720,0,
2300871,0,
2309445,0,
2379095,0,
2406881,0,
2438252,0,
2457885,0,
2486687,0,
2496741,0,
2536217,0,
2731960,0,
2757780,7,
2833418,0,
2878369,0,
3124062,,4.24
3321124,,5.02
3601183,0,
3602227,0,
3612702,0,
3618840,0,
3649864,,4.17
3664686,,59.13
3721060,,5.35
3749126,,3.49
3793160,,3.49
3815181,,5.99
3873810,,4.24
4214397,,13.52
4280772,,6.67
4305769,,12.33
4310684,,12.52
4322408,,3.49
4351911,,17.01
4355010,,3.49
714281,,3.49
