sku,quantity,price
1001503,,4.21
1184526,,8.61
2242547,0,
2243353,0,
2244605,0,
2248516,0,
2250154,0,
2402996,0,
2494238,0,
3139479,,19.63
3148051,,3.60
3315511,0,
3442693,0,
3581170,0,
3616211,,3.60
3738903,0,
3764738,,3.70
3781237,0,
3817415,0,
3839439,0,
3945769,,5.86
3959067,0,
3961768,,6.50
3980727,0,
3981746,,6.13
4014331,0,
4015380,0,
4027091,0,
4027377,0,
4066436,,4.83
4074589,,4.01
4077555,,5.18
4153403,,10.50
4177967,,4.24
4240424,,3.61
4245981,,3.49
4330910,,10.21
4334712,,14.06
4336131,,10.51
819596,,3.52
