sku,quantity,price
1463820,,4.23
1976654,,40.11
2464384,,42.25
3302786,,3.52
3580674,,9.68
3772990,,4.89
3969273,,4.24
3970877,,8.00
4159673,,9.16
4239586,,18.01
4239813,0,
4240323,0,
4240595,0,
4240923,,13.90
4240982,,6.41
4243826,0,
4244896,0,
4246598,0,
4246799,0,
4251085,0,
4288438,0,
4288679,0,
4290887,,9.66
4292877,,4.07
4295102,0,
4300619,0,
4307306,0,
4307364,0,
4308824,0,
4311387,0,
4336054,,6.96
4338127,,10.06
4338560,,7.04
4339654,,4.24
4342301,,5.63
826950,,4.24
942211,0,
950718,0,
951959,0,
955394,0,
