sku,quantity,price
1555882,,5.88
1792284,2,
1908975,,5.37
2022301,,7.09
2299614,,7.91
3100168,2,
3204005,,7.44
3379057,,4.24
3464967,,5.16
3660712,,11.82
3678670,0,
3682691,0,
3684291,0,
3684335,0,
3686397,0,
3787192,,8.84
3974476,,6.23
4050736,,35.18
4076857,,4.11
4101299,,3.63
4160486,,5.70
4216701,,5.93
4222682,,12.36
4266940,0,
4285193,0,
4289484,0,
4290367,0,
4293511,0,
4293577,0,
4297506,0,
4300167,0,
4304988,0,
4305473,0,
4308399,0,
4316284,0,
4329611,0,
4330401,0,
4331744,0,
4346038,,4.78
4350635,,9.73
