sku,quantity,price
1028282,0,
1070072,0,
1140461,0,
1212030,0,
2059731,2,
2342166,1,
2514660,4,
2872929,4,
3118490,,5.79
3228005,,3.49
3695207,,3.56
3782883,,7.07
3935920,,3.85
3969137,,11.94
3976293,,86.21
4243586,,9.07
4275372,,3.49
4275803,,12.64
4278972,,3.49
4284572,,20.94
4344391,0,
4348054,0,
4350921,0,
4350935,0,
4352566,0,
4353322,0,
4356795,0,
4359568,0,
4360238,0,
4360995,0,
4364969,0,
4366216,0,
4367499,0,
4369433,0,
4370711,0,
4372059,,6.21
4372786,,7.79
4373090,0,
4381960,,15.92
985477,,4.24
